	GSM8343538	GSM8343539	GSM8343540	GSM8343541	GSM8343542	GSM8343543
100506710	885	2653	3677	3628	3035	2677
105376034	7	12	23	22	17	13
84186	823	2255	2973	2593	2608	2048
105376033	103	147	126	139	72	119
105376035	34	22	21	27	21	25
9380	2517	3318	4112	3873	4898	3495
9925	1319	2587	2914	2992	3466	2654
64425	1132	1200	1573	1564	1879	1390
26267	1003	1582	1859	2081	2259	1826
401505	1641	2463	3169	2679	3897	2528
22844	24	47	39	41	51	52
158234	2471	2777	2968	3485	3149	2773
51010	1078	1496	1839	1812	2147	1630
105376037	50	63	55	73	46	45
79269	1568	2407	2580	3007	2925	2456
92014	640	855	895	987	1027	859
6461	901	530	762	930	1091	625
105376039	18	4	13	8	20	7
219	1574	1781	2549	2284	2864	2165
347252	13585	17779	10984	17829	25164	23653
105376041	29	66	22	36	59	69
100289137	8	3	50	32	14	13
253650	52	33	494	240	195	136
158228	18	15	82	33	34	28
79937	308	472	2343	2379	2290	1593
647060	1	2	9	11	18	18
401509	88	411	680	640	676	549
105376046	2	1	49	38	27	25
389741	311	551	465	631	677	556
654466	53	229	293	285	252	201
554249	90	124	117	138	144	146
105376050	39	105	127	117	116	122
107986992	5	9	21	14	9	16
107986991	49	29	59	56	49	60
441430	111	504	132	221	261	344
100133036	51	111	19	39	45	72
100132541	56	178	37	93	77	136
101929959	75	169	201	247	249	294
102724580	65	94	74	88	120	136
107984006	626	158	176	179	255	218
107986993	5	19	21	17	30	29
100302167	0	15	15	12	5	10
107986997	326	284	478	467	412	428
100132352	459	495	801	824	778	775
595135	44	138	209	285	232	191
105376058	4	11	4	9	16	2
440896	200	94	416	195	156	48
653404	25	11	13	13	19	15
644019	662	656	781	836	904	671
107986998	35	46	45	52	52	58
100616184	4	17	15	30	21	14
107984035	66	52	134	70	83	89
112268035	57	134	244	182	133	228
105376065	5	13	18	31	21	24
101928906	143	100	125	78	95	129
100289124	51	16	10	17	15	13
105376064	16	7	4	3	4	12
107987000	297	147	165	211	126	153
105376063	87	34	45	32	25	34
728577	339	774	1949	2093	2191	2204
103908605	28	48	48	54	73	40
101927827	7	49	56	56	39	47
102724904	11	18	8	16	23	26
107984126	18	84	110	107	138	91
100289279	223	199	1026	963	919	601
100132948	80	48	64	72	53	59
107987001	205	128	166	166	132	153
102723678	148	74	91	97	71	89
105379438	15	5	9	5	7	11
107987007	235	147	168	198	153	169
107987010	4	11	9	14	12	10
101930026	96	43	50	42	32	37
105379263	22	56	58	60	59	64
102724238	130	204	178	222	221	233
387628	50	91	84	91	114	90
643648	0	16	15	14	14	16
103908604	8	15	20	18	36	27
103352539	150	258	233	274	251	244
100132249	18	67	50	55	43	28
403323	40	49	62	42	74	49
728673	218	315	235	318	326	311
107987006	6	43	33	39	38	43
107987004	84	16	13	11	13	19
107987003	174	31	26	42	38	28
286297	21	62	46	55	50	77
105379814	43	16	10	13	11	13
375719	11	28	21	39	23	43
100996643	56	159	151	182	231	257
105379442	12	47	38	39	52	71
107987009	8	12	17	20	16	17
203274	844	442	207	343	296	306
100616194	12	66	40	72	42	57
642236	13	40	47	51	70	42
110006327	194	541	143	292	334	413
728747	46	224	69	136	153	192
101929583	10	17	12	17	24	31
107987067	76	26	11	13	14	13
107987068	16	33	26	28	34	38
100132154	19	7	23	21	21	39
102724507	36	12	11	14	5	17
105379443	12	36	31	48	50	61
112268045	34	68	58	64	68	83
653427	20	21	23	23	31	25
105379444	40	9	9	23	15	7
105379251	57	86	56	57	62	74
220869	958	1138	1282	1372	1498	1144
105379250	65	129	157	129	118	130
349334	43	24	11	14	22	15
101928381	17	17	19	23	22	30
107987071	191	70	36	61	66	73
101928195	11	20	14	20	22	28
441432	2	17	8	15	17	14
112267859	26	25	6	13	8	19
105379252	61	105	17	39	41	76
441425	218	530	117	217	265	364
107987072	142	72	175	159	162	146
107987073	8	18	27	16	13	18
105379448	34	64	40	54	70	43
26149	157	804	969	1073	1143	923
643827	319	773	1832	2026	2201	2113
107987074	6	26	15	24	28	19
107987075	58	34	45	60	30	39
102723709	50	33	25	35	25	27
100131997	214	100	118	97	90	100
100133121	119	63	76	104	84	78
107987076	11	24	32	25	24	21
84210	81	471	119	234	236	293
445571	661	689	786	869	944	708
286380	25	10	16	10	18	15
107987077	11	6	13	2	8	6
101929800	46	23	137	70	62	15
5239	19	29	35	50	57	100
105376070	5	31	29	33	47	39
8395	635	2519	684	1624	2420	2711
116224	401	979	700	937	1129	984
101927069	84	198	50	83	92	185
2395	902	1250	1504	1526	1791	1489
9414	1840	3340	2922	2887	2821	1516
9413	48	56	84	89	80	23
105376074	8	10	21	13	13	10
320	518	614	591	787	941	692
375743	1450	5392	6171	5913	5642	5407
105376076	6	32	41	31	36	26
138255	10	15	40	40	71	29
256691	160	500	905	838	855	466
100507244	18	44	84	73	77	43
100507299	47	131	115	106	136	119
23137	2435	5078	5350	6013	5814	5168
687	93	126	46	100	95	104
101927086	44	53	40	45	49	36
80036	1292	2369	2750	2989	3179	1919
107984011	73	196	231	262	199	174
105376078	155	266	272	219	199	211
406987	5	7	14	8	20	12
107987078	141	358	259	359	432	304
107987079	31	70	15	44	43	60
23670	6727	17389	16829	15259	15060	11166
51104	2053	2053	2615	2628	2559	2062
138241	352	504	582	692	686	545
9615	113	414	42	39	28	34
100507540	26	36	35	41	47	25
7763	3708	9879	10443	11937	12239	9243
117531	2	6	2	10	10	5
101927234	18	24	11	38	15	10
216	1	0	3	10	14	27
301	219	521	2288	1603	1804	1345
103752585	82	36	35	50	33	8
6096	780	1319	1677	2204	1885	556
105376088	13	55	50	59	63	19
140803	7	13	25	12	14	21
55071	393	701	1174	1101	1140	1023
101927380	133	120	144	140	139	110
138199	397	931	1502	1579	1426	1241
54981	168	301	306	366	384	270
26578	37	197	239	262	376	262
105376090	4	11	6	14	14	5
5125	306	360	1566	1185	874	543
55312	356	1185	1299	1550	1628	1017
653162	88	173	252	217	260	174
2650	564	502	1658	1692	1115	383
105376093	13	20	15	14	22	10
105376095	287	321	433	506	365	195
158471	499	1291	1746	1740	1623	965
50652	16	29	8	28	7	19
100286938	60	65	75	73	77	44
23230	1387	5239	7436	7075	6345	5064
9630	6	50	24	21	40	23
2776	2845	5950	6490	6642	7503	6390
107987081	1009	1648	1777	1690	1091	1445
84131	4326	7027	8478	9005	9017	7505
29968	2533	4501	8608	7595	8122	6929
107987083	48	52	81	57	56	58
105376097	6	10	28	16	7	9
101927450	0	3	15	8	10	9
7091	5552	8969	15114	11612	10413	4811
105376105	1	3	13	12	6	1
7088	3886	3304	4693	4610	4536	3482
105376106	47	88	117	129	97	97
158158	12	47	24	38	34	27
102723989	0	38	39	42	47	27
257019	96	261	204	341	483	320
414328	650	791	602	838	843	617
29979	3167	8793	11139	11435	12836	9458
105376114	680	237	252	310	297	190
80318	486	824	949	1009	954	632
101927552	85	120	119	122	130	78
55582	336	892	930	1122	1001	820
105376335	138	26	42	53	44	24
84267	5	15	18	19	6	1
3190	10560	35353	43390	44134	50063	39450
407043	21	129	111	122	124	114
80010	1396	3367	3922	3718	4212	3295
4915	2190	3195	108	151	240	286
101927603	33	82	85	83	97	98
23287	2377	6326	7253	7728	7852	6357
102724057	168	90	119	138	76	58
389765	242	511	656	598	538	494
60560	2296	4446	4758	5208	5068	4128
51280	4086	7483	8064	9292	8226	7529
101927623	7	9	16	32	9	10
389766	9	30	19	33	19	42
81689	197	1314	1725	1842	1869	1422
79670	1009	3020	2854	3670	3638	2900
2619	2416	1082	1442	1946	1997	1501
100506834	11	24	46	78	48	75
440173	82	150	468	580	661	533
401535	8	7	9	12	20	9
1612	2061	4116	3961	4483	5222	4955
100506897	15	48	43	35	23	48
1514	724	825	1060	1134	1274	888
23552	344	648	643	579	713	398
10927	2728	7223	8556	9427	10378	7580
286223	78	249	270	540	638	722
1903	503	1921	2344	4174	6041	5491
53358	3144	5995	4395	4588	4790	4286
105376136	14	23	43	21	14	28
1164	162	1988	3263	2580	2597	2230
100422936	7	18	24	17	21	29
79048	1653	4594	5130	4922	5823	4880
10507	1271	1746	2989	3025	2714	1878
105376139	11	18	27	26	40	14
10912	1254	260	337	345	375	162
101927873	18	56	19	31	38	20
54769	55	190	111	151	204	116
6850	127	168	150	324	365	93
100507103	48	47	51	57	26	36
549	1376	1181	1686	1628	1620	1385
4783	235	597	700	786	845	462
105376146	1	8	10	18	6	7
105376147	1	2	21	62	60	102
4920	95	121	2144	2558	2937	3428
101927935	6	12	142	140	104	220
10558	659	2050	2751	2812	2833	2489
112268047	11	5	10	2	14	3
112268048	16	203	313	299	327	323
3376	2805	8570	12710	11705	13979	11739
100500918	4	5	9	13	10	9
100124534	4	6	11	17	12	12
55035	642	2363	2790	2932	3046	2577
401541	396	854	1074	1018	1106	1101
4969	63	168	161	138	128	253
4958	41	74	79	59	52	99
54829	30	95	147	120	83	146
1842	60	179	220	212	149	235
64768	360	579	618	572	719	630
100128361	33	102	149	146	143	151
107987095	113	106	83	104	101	129
23299	2571	2670	2073	2721	2716	2499
101929748	2	10	4	14	6	5
138649	44	96	116	118	128	87
83744	271	1422	1451	1577	1468	1202
89846	119	191	33	9	14	11
101927954	23	29	3	3	1	1
203328	4	13	13	10	11	5
84270	452	313	350	269	356	199
4814	212	426	523	581	610	504
65268	5019	2448	1650	2497	2077	1942
445577	186	326	162	175	147	182
107987097	243	195	150	203	163	131
158293	2148	2754	2679	2849	3486	2709
23196	1972	4569	4872	5291	6080	5125
5253	2037	4163	3523	4501	4976	3908
107987098	264	86	40	57	24	21
56033	29	13	77	38	66	37
138639	330	941	1255	1419	1340	1052
406881	6	9	6	10	12	13
406888	60	49	66	78	46	47
158257	177	542	483	597	641	608
406886	108	38	48	65	58	61
169841	120	264	388	354	264	290
105376154	54	43	66	44	38	42
54754	109	68	45	66	36	57
100132077	12	24	23	44	33	34
84641	919	2035	2818	2798	3023	2492
107987100	76	84	124	110	60	88
101928099	256	289	408	480	495	364
8789	26	65	80	102	92	78
2203	2	12	6	12	14	6
84909	1325	1538	2070	2410	2388	2029
100313780	23	16	18	15	12	11
101928119	46	52	41	62	54	64
102466518	7	11	3	14	6	13
407019	30	12	18	23	32	8
2176	997	1521	1740	1790	2131	1838
107987102	54	148	180	181	176	163
105376155	2	3	17	8	10	6
105376156	81	100	202	138	128	72
5727	1736	2016	1684	1836	2257	3030
100507346	64	206	165	165	217	299
105376161	1	12	6	21	12	7
100128782	1737	1110	1416	1539	1500	1181
107987103	16	31	26	31	31	31
375748	1036	3715	4093	4678	4767	4131
100188953	32	14	10	25	23	10
105376159	11	10	3	5	8	9
3293	10	12	14	19	12	5
11046	288	462	659	513	561	425
195828	700	1329	1183	1229	1599	1412
22927	1559	1375	967	1297	1273	1244
8555	1007	1591	3227	2697	2287	1339
105376163	111	119	122	90	53	58
195827	136	159	266	256	229	246
441455	19	19	34	38	23	18
22869	471	2372	2840	2816	2870	2310
158431	305	1044	1170	1154	1148	1028
100132781	96	73	86	52	61	62
441454	121	241	231	284	202	228
84278	1306	822	1008	1023	868	971
441457	358	372	269	349	256	376
1515	194	362	538	430	447	351
107987104	11	9	23	17	6	12
100507415	61	37	105	58	22	53
105376166	39	35	49	64	23	48
112268050	140	80	141	112	79	92
101926917	167	510	752	765	656	483
57653	327	438	493	579	539	526
100499484	70	187	301	362	287	315
100499483	364	414	409	501	467	419
100302223	38	17	13	3	3	9
23424	76	218	182	191	141	74
7111	63	425	503	506	521	415
158427	702	1894	2174	2262	2298	1728
4686	2253	5567	6432	6732	7445	5935
105376171	26	57	50	80	50	55
7507	501	1076	1027	1124	1200	985
112268051	56	36	23	32	46	39
51531	182	398	416	482	562	474
10541	13848	5230	4504	5355	5014	5744
54187	332	593	880	765	1142	820
9830	195	427	555	438	604	462
7464	100	112	398	421	355	265
55357	114	173	119	197	201	155
9568	63	157	181	275	305	107
203286	1454	1779	2855	2971	2967	2606
79695	1082	1024	2505	2354	1977	871
1306	94	130	134	158	217	162
7046	7824	18661	18657	22388	23166	18806
85365	723	868	1114	1017	1359	905
10952	391	2448	2938	2782	3588	2548
100996569	15	33	40	43	43	41
107987011	49	60	80	78	87	54
107987012	16	38	48	32	17	34
101928438	63	87	127	94	81	64
8013	72	181	106	121	133	127
441461	0	10	13	11	13	11
55014	1359	2087	2884	2751	2687	2150
23071	655	2070	2361	2530	2955	2038
105376176	5	14	8	10	12	10
27130	668	1508	2028	1895	2080	1754
54881	933	2457	3771	3639	3987	3425
105376177	52	78	123	124	99	90
91283	594	1638	1927	2036	2164	1648
100526694	753	3010	3293	3630	3938	2754
8577	2110	2774	2977	3306	3444	2370
347273	553	679	631	806	666	654
54886	238	565	303	423	645	742
105376183	23	64	24	41	41	56
105376182	77	163	62	89	104	154
570	17	34	50	21	52	34
54534	224	1235	1968	1919	1969	1432
7743	1223	2576	2928	3408	3131	2629
229	32	53	34	39	42	28
101928470	14	45	51	105	77	73
84302	834	1164	1581	1742	1946	1245
56254	2591	3314	2670	3491	3368	3145
116443	285	683	380	444	511	275
5535	3	20	10	16	4	3
105376186	7	9	18	12	8	3
101928550	3	21	4	11	4	3
10592	2335	7082	7164	7451	8308	7455
107987105	12	6	10	9	7	6
25934	189	876	867	839	995	650
55335	163	351	424	405	414	331
19	2473	4511	5312	5074	4337	2905
105376196	30	33	26	63	38	34
112268038	46	37	11	29	28	18
23446	947	3004	2509	2637	2812	2549
83856	1090	4009	2975	3705	3223	2652
26134	1009	1232	1164	1277	1129	915
105376199	51	55	38	52	41	50
2218	809	2148	2913	2822	2733	2530
6887	1	44	93	40	32	15
55151	261	708	1473	1128	998	818
107987107	92	70	80	67	64	61
107987108	39	69	103	74	99	136
107987109	4	15	19	19	14	23
105376201	11	59	82	47	48	66
105376204	257	509	627	818	680	563
58499	11807	21183	25487	28696	29751	22926
340512	59	182	276	265	215	231
112268052	968	367	442	412	490	336
5887	3663	9360	11568	11791	12869	10525
9314	24	16	43	37	93	97
105376214	3	4	12	6	11	9
105376212	10	40	103	60	64	46
10881	14	13	7	3	8	13
8518	2186	4704	4830	5474	5921	4768
54942	369	976	1440	1357	1533	1107
8727	1059	2931	4231	3758	4531	3675
105376216	103	117	117	136	113	135
23731	3433	5580	7333	7323	7360	5077
23732	441	470	378	758	545	453
54566	80	192	234	255	337	300
107987113	16	28	27	33	44	37
5774	49	140	161	151	228	171
445815	3089	7325	9869	11954	12951	12083
105376217	19	12	25	24	40	54
401546	2	3	17	15	10	4
7295	288	3151	4502	4311	5201	3947
79987	105	544	323	377	669	697
105376218	5	22	9	7	17	19
4593	33	92	39	73	86	134
107987115	6	28	13	20	29	50
1902	768	4671	1119	2032	3255	3807
23392	2919	7947	8891	9590	11286	9038
158399	2450	4446	4313	4069	3509	3266
22949	664	1173	1777	1855	1647	1287
107987116	6	13	20	31	14	5
552891	258	486	520	435	475	336
548645	225	439	518	539	622	420
2790	119	462	494	409	437	323
158401	82	224	231	201	104	153
7357	526	1429	2337	2146	2269	1838
105376220	346	259	157	196	147	136
64420	397	1010	531	520	561	454
9991	1943	6251	7176	8212	8195	7045
84263	447	2105	1493	1741	2121	1868
100133204	486	290	246	262	328	227
158405	5498	9259	10095	10911	10501	9863
58493	2103	2814	2556	2777	3089	2225
401548	855	1940	1856	2208	2300	2436
107987118	26	60	34	69	50	76
57864	46	52	43	53	31	60
112268054	5	7	9	19	10	16
169834	131	588	652	697	757	573
7539	266	780	792	928	954	757
100128385	11	20	5	16	30	22
286333	13	18	6	18	25	27
1318	33	112	93	93	125	124
23307	404	1549	1522	1725	2051	1674
1317	1540	1656	2483	2446	2571	1945
107987119	13	27	33	20	37	17
246184	275	557	780	746	819	612
9128	1209	2563	2783	2752	3501	2743
114987	430	452	639	615	611	473
81932	381	319	451	428	445	262
210	778	736	838	930	950	759
54107	2433	3316	4459	4065	5050	3729
257169	27	81	94	99	96	78
5998	1361	2184	1565	1936	2211	2151
114991	6362	9989	11777	13229	13616	10536
259	14	57	65	84	59	57
113220	22	13	26	17	14	11
85301	1784	645	1382	1339	1500	2622
105376224	15	12	46	45	43	98
5005	16	13	33	28	10	6
80709	1255	1693	1634	1916	1685	1244
25861	669	599	991	861	840	782
105376228	6	22	32	49	15	18
9550	922	3548	4195	4820	5742	3698
203197	658	1033	687	1085	1175	863
107987121	7	16	14	10	3	8
9966	0	0	29	10	4	1
3371	94	139	1323	1232	4412	6151
5069	459	1831	3098	2753	3777	4090
105376241	13	32	86	54	102	111
493913	75	278	474	423	582	555
23245	482	420	715	573	511	373
100128505	8	35	46	23	17	31
107987014	19	34	68	57	20	35
107987015	9	18	27	29	19	34
105376240	7	42	46	34	28	42
22954	730	1052	1435	1307	1621	1163
105376239	46	18	31	49	24	20
105376238	1	8	17	9	14	4
105376237	22	29	49	28	23	16
7099	67	498	1017	952	624	386
105376244	12	45	105	60	35	35
105376243	3	7	16	20	18	9
1620	54	251	123	149	179	73
105376253	5	13	4	8	11	5
55755	4583	8098	8330	9137	9399	8765
1955	1966	2924	2395	3584	4228	3880
26190	2439	4515	5246	5672	5854	4733
100288842	511	554	757	712	729	522
5711	973	1780	2302	2425	2637	2059
253039	801	1295	1331	1564	1601	1299
26147	1055	1663	1376	1310	1583	1369
7185	162	233	283	293	271	218
110599590	18	68	95	110	89	78
727	388	1298	1660	1586	1919	1456
11064	1685	4450	3989	4509	4473	4474
51552	1770	4764	4468	5223	5897	4566
2934	1171	1457	1747	2469	2910	2616
57000	67	97	101	164	179	231
2040	53	173	325	346	503	653
102723324	4	10	11	7	16	15
2681	10	7	5	9	14	32
153090	3583	3652	3958	4737	4547	3966
105376257	121	102	74	102	50	73
158135	409	533	338	547	596	465
4702	380	1143	1468	1451	1730	1297
254956	2	3	11	8	20	0
26468	1	4	9	5	14	54
92400	239	1151	1135	1402	1636	1155
92399	392	1322	1891	1699	1854	1488
5742	33	30	77	95	99	124
392392	6	12	2	5	8	12
5082	608	1349	1471	1789	1781	1667
54542	2568	6544	7306	8343	8412	6644
10773	244	935	1188	1232	1325	1025
57684	450	1346	1877	1901	1952	1502
23637	1853	5744	6229	6699	7223	5918
105379839	224	126	107	152	140	172
2844	251	526	456	496	415	478
55342	2903	5763	6726	6995	6641	5551
81571	623	509	440	584	430	474
693185	6	11	6	10	10	10
286204	13793	5279	3260	3945	3470	4371
57706	1774	2453	3333	3367	3290	2224
693186	37	13	21	20	25	15
105376266	111	209	263	297	189	156
105376267	30	21	14	16	12	4
100505588	85	94	87	75	90	40
9355	6522	3231	5924	5317	5732	1384
10783	1056	2486	2852	2971	3039	2261
613206	22	71	40	41	38	71
105376269	20	28	9	22	22	24
5695	812	3100	3940	3818	4983	3412
100129034	1830	4411	5228	5480	6206	4375
347088	12	21	27	5	5	3
2516	14	14	4	12	10	0
2649	893	1497	6770	3653	3320	4038
100379345	66	263	363	373	250	189
406954	20	23	55	35	31	32
406956	11	37	56	38	32	25
169611	63	72	314	407	627	689
401551	120	810	1231	1120	1281	991
11224	6194	11985	16964	14050	19354	12633
81873	1056	1365	1423	1461	1602	1427
2800	588	1230	1181	1078	1254	1031
286205	1312	2179	2453	2718	2466	2169
5537	1167	3127	3807	3880	4318	3206
10244	193	548	652	662	823	751
3309	9689	19638	21437	24310	30009	22696
107987127	12	8	20	18	19	7
26130	1536	3459	3977	4566	4711	3846
101929014	13	5	12	7	5	1
112268055	42	137	159	167	179	144
79109	2001	3155	3857	3789	4379	3291
102723468	76	109	123	133	83	118
105376272	9	36	29	23	22	29
107987128	138	129	104	106	73	143
5090	1193	3120	2988	3361	3480	3053
107984127	64	247	219	250	128	219
89853	3326	4237	3367	4205	4962	4585
641373	61	179	119	124	107	149
105376277	214	87	3	4	7	6
4010	492	714	66	112	86	85
23099	619	1490	1485	1645	1754	1409
403341	581	1981	2302	2454	2739	2209
9649	1084	2355	1827	2367	2418	1467
105376279	11	24	9	16	14	12
23452	512	774	1420	1321	1452	2121
105376278	142	214	135	177	144	143
84253	194	555	662	736	772	700
112268056	161	123	91	109	92	73
29988	518	413	426	399	503	350
7633	473	634	661	874	904	710
6136	2882	13434	22631	19608	22873	16829
26783	5	48	32	50	54	53
90678	496	732	679	752	840	626
64855	1596	1068	1595	1866	1837	1449
105376281	37	31	24	24	18	22
6812	1687	1891	2485	2993	3400	2082
100500872	25	57	80	110	149	67
138428	364	257	306	361	407	276
286207	297	166	172	147	226	153
158248	19	19	22	22	30	26
27433	347	470	484	468	610	474
10044	146	323	342	408	739	389
1025	1414	1610	1688	1781	2105	1570
2356	1725	1144	1286	1008	1474	1130
2022	67	33	508	896	1740	952
102723566	102	32	71	124	160	112
203	506	665	645	695	889	665
30815	758	669	956	987	927	833
27090	221	213	277	319	339	213
138429	186	133	126	120	153	122
8818	850	963	1104	1092	1242	932
399665	2591	1520	1688	1724	1998	1585
203245	244	348	348	361	407	324
114789	1517	1465	1055	1163	1385	1087
100289019	343	277	287	294	299	348
80142	901	928	1034	1072	1245	998
389791	6	6	15	11	14	11
79095	1370	1465	1436	1257	1479	1040
25792	2448	4188	4231	4899	6219	4665
1759	1081	1270	2527	2517	2286	2419
2801	1333	1228	743	1051	1047	943
375757	180	403	617	467	508	405
26995	2356	1185	1569	1454	1976	1363
105376286	33	91	119	115	179	123
51117	744	908	1062	1101	1367	981
10999	822	1251	817	1131	1258	1491
81605	1505	2082	1724	1835	2492	2127
407003	14	15	1	3	6	16
100616335	13	14	1	1	6	15
51148	760	759	244	584	790	1043
4957	1925	4107	3258	4169	4724	4973
2733	748	1593	1789	1982	2423	2012
101929270	93	60	35	58	62	53
6709	12342	17055	11306	16676	17955	16307
89891	3716	2942	3015	2905	3938	2637
105376287	11	22	34	61	33	49
6418	39886	40321	48960	50031	57692	45968
29941	1137	660	779	678	702	712
84885	492	242	428	313	386	155
100506100	30	44	26	40	25	28
10444	954	1315	1666	1865	2147	1289
54662	2122	2006	2306	2496	2766	2056
2021	536	348	302	243	324	240
51490	1324	1251	1025	995	1197	1015
883	489	361	449	465	436	396
56262	3130	3306	3647	3845	4752	3388
101929291	66	79	71	67	77	72
254295	61	87	85	59	49	29
22845	1038	538	625	548	771	482
23511	2065	5021	6562	6331	7829	6361
101929314	60	233	290	306	383	286
56904	1811	1360	1410	1358	1433	1330
84895	662	586	602	622	655	616
57171	704	1253	1207	1167	1531	1211
1384	539	1059	861	1072	1382	992
5524	4872	4101	4530	4633	5135	4318
389792	338	593	1111	1139	1378	1042
105376289	24	27	24	20	24	13
100506119	18	61	27	32	48	47
100506190	122	198	173	185	267	281
28989	634	673	784	773	839	731
375759	14	10	2	3	4	7
140459	1142	1340	1338	1641	1693	1420
51450	6	5	113	55	59	53
